probe,logFC,AveExpr,t,P.Value,adj.P.Val,B,gds,type
211812_s_at,-0.247745528068582,2.46024046710033,-7.19300698285682,5.73837877871291e-09,6.91357465235516e-06,10.4366262066335,GDS5204,lo
206356_s_at,-0.227656952038458,2.28820325459511,-7.19175460473316,5.7627056746222e-09,6.91357465235516e-06,10.4325992185746,GDS5204,lo
224587_at,-0.158768920422676,3.09585133556951,-7.18758236758373,5.84449954163616e-09,6.91357465235516e-06,10.4191828272975,GDS5204,lo
229374_at,-0.233196318641488,2.73390969799233,-7.18538279574693,5.88808911340958e-09,6.91357465235516e-06,10.4121093902605,GDS5204,lo
228851_s_at,-0.235881963174469,2.8539915496363,-7.15727334902525,6.47476403836744e-09,6.91357465235516e-06,10.3216892768984,GDS5204,lo
216218_s_at,-0.371332142122371,2.33551184851858,-7.15618589340852,6.4986043610807e-09,6.91357465235516e-06,10.3181903165919,GDS5204,lo
230207_s_at,0.208783673936283,2.22674120475366,7.15432224017869,6.5396664975493e-09,6.91357465235516e-06,10.3121937307953,GDS5204,up
227824_at,-0.35581347316892,2.69666948273345,-7.15265738217932,6.57656888972499e-09,6.91357465235516e-06,10.3068366297894,GDS5204,lo
224650_at,-0.268377953290597,2.99937073172557,-7.15177091672678,6.5963030864435e-09,6.91357465235516e-06,10.3039841384312,GDS5204,lo
204525_at,-0.237882542265994,1.96550016896375,-7.14932886887103,6.65097528905984e-09,6.91357465235516e-06,10.296125821036,GDS5204,lo
201821_s_at,-0.22820287550391,2.72215917558639,-7.1470778710632,6.7017733255569e-09,6.91357465235516e-06,10.2888819854988,GDS5204,lo
213924_at,-0.125764306879374,3.00307911128057,-7.09365634243775,8.02865166534161e-09,8.12900981115838e-06,10.1168852442089,GDS5204,lo
206115_at,-0.221223464705266,2.88904693087503,-7.08693992837847,8.21316004906591e-09,8.16462773968507e-06,10.0952499225142,GDS5204,lo
233002_at,-0.3047428450017,2.66921090583111,-7.07844797797052,8.45255210847269e-09,8.252558688049e-06,10.0678916914101,GDS5204,lo
222005_s_at,-0.150278171473573,3.2471072996612,-7.05210965614261,9.24053146963663e-09,8.5795777408168e-06,9.9830143420441,GDS5204,lo
230923_at,-0.213018684654961,2.90917923269025,-7.05182360636321,9.24948236503266e-09,8.5795777408168e-06,9.98209232677599,GDS5204,lo
1559633_a_at,-0.361509152603123,2.24432939367824,-7.05154352605346,9.25825490092713e-09,8.5795777408168e-06,9.98118954865597,GDS5204,lo
223735_at,-0.294850508853457,2.10502967897694,-7.03676509768871,9.73318274664623e-09,8.86417985573635e-06,9.93354883441849,GDS5204,lo
221425_s_at,-0.175673395677757,2.71779544338628,-7.03205531145944,9.88961995793173e-09,8.86417985573635e-06,9.91836374392664,GDS5204,lo
1553865_a_at,-0.184392273137554,2.78431025650071,-7.02543525075273,1.01137841858687e-08,8.91888952197372e-06,9.89701775869594,GDS5204,lo
230206_at,0.191082275319878,2.19665448962329,7.00831123127282,1.07175737160747e-08,9.27372654921043e-06,9.84179238154872,GDS5204,up
213791_at,-0.214926185108988,2.39495477267364,-7.00110970080315,1.09821848583569e-08,9.27372654921043e-06,9.81856301596511,GDS5204,lo
1554500_a_at,-0.375048428575526,2.66610509232712,-6.99996068492857,1.10250064142419e-08,9.27372654921043e-06,9.81485650253775,GDS5204,lo
212712_at,-0.135174681838623,2.63264526139894,-6.97936176041785,1.18217580756426e-08,9.79325186039025e-06,9.74839754995539,GDS5204,lo
229029_at,-0.220807293492099,2.85968805958276,-6.97160617139041,1.21364958030035e-08,9.90392400043607e-06,9.72337030930371,GDS5204,lo
228795_at,-0.224148870595288,2.8797270851451,-6.96370584478864,1.24657550021211e-08,1.00167656017758e-05,9.69787315833639,GDS5204,lo
207527_at,-0.213817241549673,2.67923388537317,-6.95958160115287,1.26411856702795e-08,1.00167656017758e-05,9.68456163486324,GDS5204,lo
235502_at,-0.269206334295879,2.1545622478071,-6.94715183341489,1.31850312116172e-08,1.01130464978122e-05,9.64443834151684,GDS5204,lo
238862_at,-0.363050723513853,2.64992483314233,-6.94569074332802,1.32504819156399e-08,1.01130464978122e-05,9.63972148978476,GDS5204,lo
203946_s_at,-0.27797926848075,2.31924935271328,-6.94420010764747,1.33175920958843e-08,1.01130464978122e-05,9.63490915835548,GDS5204,lo
206355_at,-0.330912384043242,2.45775677455286,-6.93645139368265,1.36719817867082e-08,1.0239939783401e-05,9.60989182581419,GDS5204,lo
224437_s_at,-0.117716356165861,2.87000055397409,-6.92994281657468,1.39769551496131e-08,1.03268922000689e-05,9.58887634665209,GDS5204,lo
222632_s_at,-0.200259795376309,2.47991708106916,-6.91836673983541,1.45363409940134e-08,1.05969925846358e-05,9.55149395861974,GDS5204,lo
1555098_a_at,-0.185008569171253,2.45233119819121,-6.91165418746998,1.48709406200746e-08,1.06982720842444e-05,9.52981463979095,GDS5204,lo
223577_x_at,0.211548375950628,2.3329914002206,6.90381876691186,1.52712979752998e-08,1.08436132051886e-05,9.5045064384423,GDS5204,up
219365_s_at,-0.104210218783858,3.08969822139534,-6.89227740496075,1.58807911706517e-08,1.11318238109664e-05,9.46722352049433,GDS5204,lo
227015_at,-0.199553916118622,2.58257838765548,-6.87929229905435,1.65957490003071e-08,1.14857288176176e-05,9.42527030174672,GDS5204,lo
204338_s_at,-0.40713232786164,3.03774838027843,-6.86856828197908,1.72104928942624e-08,1.17622962374225e-05,9.39061731133939,GDS5204,lo
207776_s_at,-0.190963805264329,2.81456380361562,-6.85345640182628,1.81157336642221e-08,1.22281202233499e-05,9.34177802800749,GDS5204,lo
212729_at,-0.168195327430535,2.6054755075907,-6.84156539015996,1.88614857944257e-08,1.25762406806125e-05,9.30334199090611,GDS5204,lo
211150_s_at,-0.154963742534158,2.59000986167444,-6.83590406781657,1.92272809931732e-08,1.2665681786768e-05,9.2850407034446,GDS5204,lo
210787_s_at,-0.32507010862227,2.66214408621579,-6.82381515987914,2.00323722712297e-08,1.30389280229701e-05,9.24595711289523,GDS5204,lo
230180_at,0.144344613223137,2.30942258447655,6.80711992180362,2.12001100857877e-08,1.33281358686559e-05,9.19197260207851,GDS5204,up
233135_at,-0.192884585939949,2.73886035374056,-6.80642045714955,2.12504963972991e-08,1.33281358686559e-05,9.18971065047338,GDS5204,lo
211597_s_at,-0.105861880673307,3.33430090298428,-6.8042187620225,2.14098817853207e-08,1.33281358686559e-05,9.18259062641472,GDS5204,lo
210534_s_at,-0.163343001981933,2.46249953557633,-6.8001534751563,2.17073328745439e-08,1.33281358686559e-05,9.16944352613265,GDS5204,lo
226907_at,-0.167507495276104,2.73567857311006,-6.7994297347462,2.17607207226552e-08,1.33281358686559e-05,9.16710289689,GDS5204,lo
225836_s_at,-0.129503008770954,2.181213200567,-6.79702148984667,2.19393183023143e-08,1.33281358686559e-05,9.159314328672,GDS5204,lo
232166_at,-0.225540126234742,2.46303490508522,-6.77069043763373,2.39905902518393e-08,1.44141266155968e-05,9.07414373716524,GDS5204,lo
235334_at,0.175269653953828,2.35014903519344,6.76676082693547,2.43127886778943e-08,1.44489317496073e-05,9.0614310530014,GDS5204,up
1554161_at,-0.256588241893469,2.34687450903829,-6.75763890937576,2.50775376229583e-08,1.47431652638199e-05,9.03191885029166,GDS5204,lo
225959_s_at,-0.128825977670232,2.67400455353584,-6.74494736863468,2.61818276804114e-08,1.52286322173031e-05,8.99085352228398,GDS5204,lo
236377_at,-0.182426108077971,2.69251351902474,-6.72708612626163,2.78189915250554e-08,1.58589190690042e-05,8.93305266206182,GDS5204,lo
201237_at,-0.176847397092928,2.89950875670969,-6.72680499022061,2.78455643461253e-08,1.58589190690042e-05,8.93214280143562,GDS5204,lo
225800_at,-0.185739923541537,2.65538473042005,-6.71630775931485,2.88561763950986e-08,1.62650664371342e-05,8.89816824458211,GDS5204,lo
244584_at,-0.231156950604864,2.54636974876378,-6.69862832958145,3.06420222425647e-08,1.70954343480839e-05,8.84094136174744,GDS5204,lo
233924_s_at,-0.174136735385216,2.44521303093341,-6.69249956452582,3.12866164583215e-08,1.71999488751173e-05,8.82110107021741,GDS5204,lo
210840_s_at,0.158856554391967,2.50067924775044,6.68706594446096,3.18694522694001e-08,1.71999488751173e-05,8.80351030325081,GDS5204,up
226287_at,-0.162513814735696,2.56566182695879,-6.68525569597175,3.2066034053527e-08,1.71999488751173e-05,8.79764964579934,GDS5204,lo
224799_at,-0.21761277941831,2.71157749769536,-6.68505689859506,3.20876961181886e-08,1.71999488751173e-05,8.79700603655522,GDS5204,lo
236308_at,-0.232361319633447,2.96663016168705,-6.669497543177,3.38294137283515e-08,1.79575067533749e-05,8.74662929766628,GDS5204,lo
207968_s_at,-0.230483229258121,2.76687300329096,-6.6618569043463,3.47190726262596e-08,1.81126922818028e-05,8.721888899074,GDS5204,lo
214260_at,-0.176708654306294,2.17149557095038,-6.66130428607658,3.47843198827489e-08,1.81126922818028e-05,8.72009946562559,GDS5204,lo
1559630_at,-0.249317735213431,2.54763016836274,-6.65537883462828,3.54917009981625e-08,1.8244394740956e-05,8.70091180143016,GDS5204,lo
213315_x_at,-0.114397543481156,2.85547449363553,-6.65361842412597,3.57046225383136e-08,1.8244394740956e-05,8.69521111975032,GDS5204,lo
1558034_s_at,0.223052057706439,2.02589848211862,6.64770063299966,3.64298039269673e-08,1.84425882380272e-05,8.67604719500048,GDS5204,up
1552760_at,-0.223150190412715,1.91283261431581,-6.64242220007294,3.70890768485177e-08,1.84475478013026e-05,8.6589530627945,GDS5204,lo
238619_at,0.163712825550741,2.35496210311568,6.64222126711689,3.71144080135947e-08,1.84475478013026e-05,8.65830233171734,GDS5204,up
221482_s_at,-0.123981594293269,3.35791442979086,-6.6276310344404,3.90008453635499e-08,1.91857502227044e-05,8.61104876988423,GDS5204,lo
236902_at,-0.161237318632692,2.29623296973633,-6.62537194381735,3.93013996331577e-08,1.91857502227044e-05,8.60373181290021,GDS5204,lo
224782_at,-0.104039199516276,2.995515124875,-6.62038434797058,3.99732001704278e-08,1.91990189090618e-05,8.58757713235687,GDS5204,lo
230263_s_at,0.394631598976442,2.23866516695445,6.61996006881807,4.00308761889903e-08,1.91990189090618e-05,8.58620288025253,GDS5204,up
214811_at,-0.156633869340683,2.9149188581319,-6.61715393757626,4.04144426384791e-08,1.92144317500769e-05,8.57711364830313,GDS5204,lo
224649_x_at,-0.17811112164573,2.67436609191478,-6.60808836130141,4.16789384603712e-08,1.9439665898995e-05,8.54774858993138,GDS5204,lo
226580_at,-0.115767630038824,2.87162672758137,-6.60724514364725,4.17985485039239e-08,1.9439665898995e-05,8.5450171699498,GDS5204,lo
236351_at,-0.157812708384169,2.62922520775941,-6.6061470048203,4.19548344962306e-08,1.9439665898995e-05,8.54145996723649,GDS5204,lo
207142_at,-0.278339135341096,2.27664981792946,-6.59407371373173,4.37121630895031e-08,2.00051823877949e-05,8.50234939273311,GDS5204,lo
205850_s_at,-0.334749334386724,2.49924295914386,-6.59276436482026,4.39071218387818e-08,2.00051823877949e-05,8.49810768240286,GDS5204,lo
209615_s_at,-0.349523137145916,2.68581854632359,-6.58450559867019,4.51570571427752e-08,2.04046454486052e-05,8.47135220892128,GDS5204,lo
214365_at,-0.117357314884892,2.54194141868437,-6.58073317652128,4.57397942090714e-08,2.04985512162375e-05,8.45913048739983,GDS5204,lo
217809_at,-0.0965247277672065,2.89748283931497,-6.57772907689346,4.62092271370152e-08,2.05405649895634e-05,8.44939776161139,GDS5204,lo
207501_s_at,-0.234112295011817,2.57586515425483,-6.56359113277688,4.84840812212629e-08,2.13779608126819e-05,8.40359136097092,GDS5204,lo
228109_at,-0.274255344212817,2.97100136596527,-6.55437628896096,5.00268068817998e-08,2.18648905535438e-05,8.37373384324357,GDS5204,lo
205031_at,-0.14073928858293,2.87577084727144,-6.552258650773,5.03882251439691e-08,2.18648905535438e-05,8.36687217853006,GDS5204,lo
224908_s_at,-0.149192825528002,2.71303768841493,-6.53985552450255,5.25581821479873e-08,2.2248439809702e-05,8.32668165399551,GDS5204,lo
203263_s_at,-0.255140689493651,2.5521778145501,-6.53896039380447,5.27183595181816e-08,2.2248439809702e-05,8.32378102539218,GDS5204,lo
213131_at,-0.130662194376807,3.32900711875285,-6.53626757713805,5.32031723879862e-08,2.2248439809702e-05,8.31505501131148,GDS5204,lo
221082_s_at,-0.227611399613031,2.84532486774943,-6.53605504711116,5.32416256354802e-08,2.2248439809702e-05,8.31436630796554,GDS5204,lo
219575_s_at,-0.125345319158977,2.6551666013611,-6.53569555178195,5.33067327859343e-08,2.2248439809702e-05,8.31320136224463,GDS5204,lo
823_at,-0.125290795195417,2.89721724358893,-6.53015478681361,5.43203441747433e-08,2.22935236303429e-05,8.29524626761642,GDS5204,lo
203367_at,-0.108551679045792,2.67598516435377,-6.52925090566894,5.44875182635235e-08,2.22935236303429e-05,8.29231716046084,GDS5204,lo
229355_at,-0.127727196000072,2.82005711682474,-6.52824425619479,5.46743057117943e-08,2.22935236303429e-05,8.28905501031803,GDS5204,lo
1552924_a_at,-0.138834231338969,2.57342163247659,-6.52625269606615,5.50457373588714e-08,2.22935236303429e-05,8.28260111657996,GDS5204,lo
205632_s_at,-0.19148302464164,2.82964443443868,-6.50913431540856,5.8344333869688e-08,2.34557092229794e-05,8.22712479450155,GDS5204,lo
205882_x_at,0.10846606145954,3.15580943171174,6.50242472017071,5.96905569587401e-08,2.38217605964899e-05,8.20537972116683,GDS5204,up
222894_x_at,-0.147034799847629,2.59303102314341,-6.48730286036635,6.28397161636173e-08,2.4797435458126e-05,8.15636955839089,GDS5204,lo
200638_s_at,-0.112579810508699,3.41238025958918,-6.48461831261705,6.3415911915865e-08,2.4797435458126e-05,8.14766864926237,GDS5204,lo
222826_at,-0.217419358203928,2.6424022255383,-6.48424734870515,6.34959481323756e-08,2.4797435458126e-05,8.14646630948239,GDS5204,lo
209157_at,-0.126481920574345,2.95604351604159,-6.47509828599558,6.55021858521603e-08,2.53995178118217e-05,8.1168126468506,GDS5204,lo
229083_at,-0.134318430373686,2.60931262580958,-6.45735164576508,6.95763650927985e-08,2.67893504327377e-05,8.05929064396243,GDS5204,lo
201309_x_at,-0.258321348187831,2.76012612596348,-6.45287105106066,7.06444799797282e-08,2.70103982020394e-05,8.04476733618271,GDS5204,lo
226046_at,-0.181280065100293,2.42190169870989,-6.43913274690497,7.40228635591734e-08,2.81055560076237e-05,8.00023539339356,GDS5204,lo
233234_at,-0.207015075126805,2.59786459967777,-6.43631927140957,7.47344167816126e-08,2.8180029224377e-05,7.99111551922939,GDS5204,lo
238815_at,-0.162267491229554,2.60469130932889,-6.43371777324133,7.53984461373444e-08,2.82356852230089e-05,7.98268272715151,GDS5204,lo
203377_s_at,-0.202122996360234,2.18720371329132,-6.42926358723398,7.65491044922734e-08,2.84715801912588e-05,7.96824433280984,GDS5204,lo
228143_at,0.201595087012797,2.04755258903886,6.42463287793832,7.77639922445847e-08,2.85413517420731e-05,7.95323361982721,GDS5204,up
204723_at,-0.149901271817736,3.17017216262281,-6.42456958656037,7.77807299418178e-08,2.85413517420731e-05,7.9530284563959,GDS5204,lo
221310_at,-0.21174391835745,2.66483728245454,-6.41412731789877,8.05921651518573e-08,2.9375844197852e-05,7.91917885604486,GDS5204,lo
206075_s_at,-0.099666698308169,2.73026140526343,-6.41150185327996,8.13148839939921e-08,2.9442988624977e-05,7.91066809087245,GDS5204,lo
209286_at,-0.160908205309662,2.37494684494236,-6.40855599398437,8.21335188651443e-08,2.9475172634033e-05,7.90111869563097,GDS5204,lo
209199_s_at,-0.151395097876595,3.22831067515854,-6.40731101134181,8.24819645726026e-08,2.9475172634033e-05,7.89708290908417,GDS5204,lo
225186_at,-0.197170255250607,2.37431271689208,-6.40115486949391,8.42267977387802e-08,2.97591494869294e-05,7.87712683213623,GDS5204,lo
208424_s_at,-0.138480801592683,2.58185715655226,-6.4003112148172,8.44687733586118e-08,2.97591494869294e-05,7.87439198705642,GDS5204,lo
1552774_a_at,-0.228048489024326,2.28857576334307,-6.39878077532817,8.49095074524187e-08,2.97591494869294e-05,7.86943081108975,GDS5204,lo
206209_s_at,-0.216986665324231,2.50720467770252,-6.39240864474892,8.67694050846806e-08,2.98046961639904e-05,7.84877441643109,GDS5204,lo
212961_x_at,-0.107078056046814,2.83657075494288,-6.39113522290899,8.71459480018942e-08,2.98046961639904e-05,7.84464638155475,GDS5204,lo
1554607_at,-0.271484500094011,2.5068842870806,-6.38820984314661,8.80171653039683e-08,2.98046961639904e-05,7.83516320371727,GDS5204,lo
222896_at,-0.118378773028312,2.8048940489227,-6.38643504906486,8.85499624271671e-08,2.98046961639904e-05,7.82940986149299,GDS5204,lo
229159_at,-0.288837458771298,1.94197752683924,-6.38471307683182,8.90699849070331e-08,2.98046961639904e-05,7.82382774650235,GDS5204,lo
229537_at,-0.240023972505632,2.78527797600721,-6.38273521327176,8.96710541896998e-08,2.98046961639904e-05,7.81741610330233,GDS5204,lo
222594_s_at,-0.10512902027594,2.48568611134809,-6.3822905416666,8.98067466317022e-08,2.98046961639904e-05,7.8159746099407,GDS5204,lo
1554530_at,-0.189266773416249,2.34750687885607,-6.38189600095684,8.99273134373663e-08,2.98046961639904e-05,7.81469562584011,GDS5204,lo
202975_s_at,0.192921400593564,2.97420081011654,6.38183625514539,8.99455851313838e-08,2.98046961639904e-05,7.81450194760088,GDS5204,up
229256_at,-0.109407088931124,3.23332335439712,-6.37315672001027,9.2639827092525e-08,3.0512545459541e-05,7.78636542330627,GDS5204,lo
235006_at,-0.191869053149969,2.37537598533167,-6.35915248217616,9.71581111876783e-08,3.18091001747683e-05,7.74096770054499,GDS5204,lo
227830_at,-0.198812036069591,2.93944368836737,-6.35738463291287,9.77439304430677e-08,3.18104130772305e-05,7.73523684451382,GDS5204,lo
243337_at,-0.469992421477187,2.01347743486257,-6.35392212638145,9.89015672470184e-08,3.19967052617203e-05,7.72401240756004,GDS5204,lo
215543_s_at,-0.101702687573837,2.9532988527893,-6.35179268307032,9.96203118408579e-08,3.2039650293523e-05,7.71710937943769,GDS5204,lo
206045_s_at,-0.162717920510446,2.85501458051586,-6.34485253552582,1.01999243114349e-07,3.26129158905091e-05,7.6946115103005,GDS5204,lo
223168_at,0.196501391207259,2.9043239690833,6.3414912404152,1.0317175392033e-07,3.27960211953141e-05,7.68371523467026,GDS5204,up
228701_at,-0.19083708773218,2.52543298124241,-6.33976618355944,1.03778723065847e-07,3.27982756278912e-05,7.67812314514777,GDS5204,lo
244076_at,-0.173840808250298,2.36485190763935,-6.33642650297312,1.04963969176503e-07,3.29822127283063e-05,7.66729697574496,GDS5204,lo
218868_at,-0.215970755776458,2.88164276125541,-6.33269851833565,1.06303014865983e-07,3.32120990731292e-05,7.65521208466219,GDS5204,lo
201708_s_at,-0.0850631045611048,2.89279883528373,-6.32369184065384,1.09608991958096e-07,3.40200448386774e-05,7.62601559926729,GDS5204,lo
222555_s_at,-0.205747135340257,2.37848365125813,-6.3222086353951,1.10163186976085e-07,3.40200448386774e-05,7.62120759642689,GDS5204,lo
214652_at,-0.188316678949337,2.08388516334769,-6.32063110212264,1.10755701532411e-07,3.40200448386774e-05,7.61609382648684,GDS5204,lo
221471_at,-0.103517062305805,3.13840573589424,-6.31331594839324,1.13545147560728e-07,3.46348723745957e-05,7.59238098457708,GDS5204,lo
209747_at,0.110736038037716,2.63027991969366,6.31159038292099,1.14213318815978e-07,3.46348723745957e-05,7.58678741751269,GDS5204,up
206384_at,-0.117815580233843,2.97931179346833,-6.31044823668689,1.14657739365374e-07,3.46348723745957e-05,7.58308506137634,GDS5204,lo
227658_s_at,-0.115225230084571,2.38252608842391,-6.30840659103464,1.15456474981463e-07,3.46845207121511e-05,7.57646692385407,GDS5204,lo
1554443_s_at,0.104379665379954,2.35078283118679,6.30509327919889,1.16764567150428e-07,3.48858071527305e-05,7.56572663706988,GDS5204,up
1557167_at,-0.120120673458137,1.92828974700898,-6.2967947550844,1.20106195338993e-07,3.55389235840018e-05,7.5388267725623,GDS5204,lo
221362_at,-0.130690688132362,2.43959765490012,-6.29644139647423,1.2025058734413e-07,3.55389235840018e-05,7.5376813612321,GDS5204,lo
217930_s_at,-0.154555216028243,2.85786639478737,-6.29316621205703,1.2159720094601e-07,3.57436933425973e-05,7.52706489388151,GDS5204,lo
223174_at,-0.109671743644594,3.04249314854325,-6.29156177076744,1.22262366962656e-07,3.57470316239745e-05,7.52186414368152,GDS5204,lo
238461_at,-0.208943421670741,2.47580851044104,-6.28391716730251,1.25481934189596e-07,3.64932167649796e-05,7.49708462273723,GDS5204,lo
203390_s_at,-0.136419660384767,3.11726396967707,-6.28145564679016,1.26536544086795e-07,3.66052145393944e-05,7.48910584160153,GDS5204,lo
203376_at,-0.123384427540784,2.87376349441132,-6.27653246662906,1.2867247131951e-07,3.70271966810221e-05,7.47314796674968,GDS5204,lo
202823_at,-0.154018451784352,2.72128041482337,-6.27346404874674,1.30021894799572e-07,3.72196183150083e-05,7.46320216985101,GDS5204,lo
215380_s_at,-0.137550941309087,2.98317802731013,-6.2715499845092,1.3087081131397e-07,3.72675083780796e-05,7.45699806906613,GDS5204,lo
215913_s_at,-0.182602455117426,2.37718673170717,-6.26330719884092,1.34590349257181e-07,3.79943233658392e-05,7.43028089784661,GDS5204,lo
1557475_at,-0.41584704760334,2.31274134031733,-6.26282111514643,1.34812962651537e-07,3.79943233658392e-05,7.42870538377032,GDS5204,lo
208872_s_at,-0.135452263276326,3.12953212462628,-6.25898111817135,1.3658456164128e-07,3.81272728635727e-05,7.41625910815763,GDS5204,lo
241399_at,-0.126657643678594,2.9997257664062,-6.25877698690151,1.36679386945775e-07,3.81272728635727e-05,7.4155974776766,GDS5204,lo
227082_at,0.253826483451521,2.46800273943453,6.25514430508615,1.38377924101515e-07,3.84051421332505e-05,7.40382329322535,GDS5204,up
1558414_at,-0.212264186732553,2.81847586141958,-6.25207060413292,1.39831559163896e-07,3.86125782691212e-05,7.39386096981517,GDS5204,lo
1556619_at,-0.112961092701932,2.6803477668607,-6.24383473687093,1.43802169178618e-07,3.95094653258339e-05,7.36716777763531,GDS5204,lo
222132_s_at,-0.0882404140986923,2.9101482803782,-6.24010111700444,1.45639109208863e-07,3.9814091479973e-05,7.35506701900372,GDS5204,lo
224586_x_at,-0.0786561397735185,3.20907014077846,-6.23596044555542,1.4770374654117e-07,4.01776235927287e-05,7.34164718002319,GDS5204,lo
202558_s_at,-0.242320022170238,2.48019758881141,-6.23344675462945,1.48971369736301e-07,4.03218299026349e-05,7.33350045182922,GDS5204,lo
225259_at,-0.135804219461159,3.00950691808603,-6.22924219534792,1.51116015827967e-07,4.07008284009562e-05,7.31987388512982,GDS5204,lo
212857_x_at,-0.0750659836829365,3.23676237749296,-6.2247925791547,1.53419260432061e-07,4.11186179613869e-05,7.30545334972449,GDS5204,lo
234994_at,-0.275898321348984,2.1072427297864,-6.22212484748213,1.54816932852383e-07,4.11599710757134e-05,7.29680775355918,GDS5204,lo
238360_s_at,-0.129175257126736,2.66551756559726,-6.22162698327817,1.55079177715536e-07,4.11599710757134e-05,7.29519428327913,GDS5204,lo
215728_s_at,-0.165522394956373,2.83874399254121,-6.20872478625943,1.62032220403254e-07,4.27558273270166e-05,7.25338220783895,GDS5204,lo
213688_at,-0.195622585522089,3.12125705760261,-6.2075946047386,1.62655913745212e-07,4.27558273270166e-05,7.24971974474736,GDS5204,lo
231980_at,-0.17883583794067,2.86433964402975,-6.20408256853357,1.64609383554555e-07,4.30622873006951e-05,7.2383387671328,GDS5204,lo
214848_at,-0.142593320389349,2.41928991883618,-6.19742380805525,1.68377687781479e-07,4.3838333711678e-05,7.21676112700749,GDS5204,lo
201512_s_at,-0.219703964460172,2.64357702645463,-6.19509029222226,1.69718550215851e-07,4.3978017692188e-05,7.20919955311922,GDS5204,lo
231438_x_at,-0.185027713430052,2.06818897402743,-6.18843569132158,1.73601208223818e-07,4.47719153756475e-05,7.18763631049767,GDS5204,lo
234915_s_at,-0.147632067807507,2.3972481528882,-6.18571985169478,1.75211151655354e-07,4.48712494480618e-05,7.17883623995422,GDS5204,lo
235295_at,-0.191152834329264,2.50536460786827,-6.1850211391461,1.75627752755103e-07,4.48712494480618e-05,7.17657223771614,GDS5204,lo
231935_at,-0.185614715536055,2.7167424244975,-6.18096767142369,1.78064186247064e-07,4.51555495360801e-05,7.16343815429216,GDS5204,lo
211993_at,0.118992111385436,2.33880133579986,6.18042603753734,1.78392294463526e-07,4.51555495360801e-05,7.16168316793734,GDS5204,up
202873_at,-0.245829064447511,2.78302898824019,-6.1747466512999,1.81869291620576e-07,4.58235185223732e-05,7.14328128618228,GDS5204,lo
202427_s_at,-0.0944087683022063,2.99700079069842,-6.17017605245633,1.84716555627017e-07,4.63274205454456e-05,7.12847241249308,GDS5204,lo
224647_at,-0.103808213177426,2.92126751603402,-6.1627216890996,1.89456071452079e-07,4.7299135646769e-05,7.10432085943437,GDS5204,lo
202432_at,-0.117801983523501,3.33639457939915,-6.15948886415038,1.91549082039607e-07,4.75600277579198e-05,7.09384707732591,GDS5204,lo
208909_at,-0.102754891292656,3.22704857229806,-6.15842818841951,1.92240807215368e-07,4.75600277579198e-05,7.09041071788669,GDS5204,lo
230765_at,-0.241970130965701,2.5660575964863,-6.15695550822064,1.93205360598392e-07,4.75833472554824e-05,7.08563958858527,GDS5204,lo
211622_s_at,-0.109242067977395,3.06063191322556,-6.15533931467659,1.94269472294698e-07,4.76308672543168e-05,7.08040355816044,GDS5204,lo
210277_at,-0.15395864518179,2.34818944284192,-6.15366252567189,1.95379665553743e-07,4.76892107774595e-05,7.0749712678398,GDS5204,lo
244617_at,-0.154357566810992,2.42276147323273,-6.15092208693762,1.97207748030793e-07,4.79214827714827e-05,7.06609319080883,GDS5204,lo
220294_at,-0.317004381774566,2.56825308406196,-6.14866936300097,1.98723268933669e-07,4.80760828714529e-05,7.05879525191776,GDS5204,lo
1552617_a_at,-0.153740151124269,2.56478928984584,-6.13458389010667,2.08466478293964e-07,5.02110339238875e-05,7.01316618977216,GDS5204,lo
213545_x_at,-0.0841649938497827,3.20471448258745,-6.13286445023409,2.09688051471254e-07,5.02837465534685e-05,7.00759644778236,GDS5204,lo
244170_at,-0.523687858567791,2.60851915805072,-6.1311568296938,2.10908299697834e-07,5.03555077990352e-05,7.00206505435054,GDS5204,lo
224575_at,-0.0723989934637267,3.11593557841931,-6.12639304895795,2.14350049321689e-07,5.09227589556021e-05,6.98663435646958,GDS5204,lo
224856_at,0.289200923112854,2.79773434414165,6.12530098902258,2.15146910265095e-07,5.09227589556021e-05,6.98309705804909,GDS5204,up
231972_at,-0.188300133849514,2.93134897263243,-6.12272645239754,2.1703723644058e-07,5.11487538896065e-05,6.97475796418333,GDS5204,lo
208857_s_at,-0.147976491216273,3.26417421446076,-6.11974552243323,2.19246672484371e-07,5.14476902063647e-05,6.96510272044491,GDS5204,lo
219326_s_at,-0.150302719899816,2.42582961202463,-6.11624102822911,2.21872897512306e-07,5.18414558610483e-05,6.95375190723226,GDS5204,lo
217329_x_at,-0.0603543293265,2.81310401027981,-6.11356799476567,2.23897124424521e-07,5.20019095650258e-05,6.9450943268305,GDS5204,lo
241998_at,-0.210671540305888,2.88555974437002,-6.11282658945623,2.24461831867327e-07,5.20019095650258e-05,6.94269304833557,GDS5204,lo
207124_s_at,-0.220648419484275,2.65373102585771,-6.10994526103839,2.26669988620814e-07,5.22919056027131e-05,6.93336106549468,GDS5204,lo
205957_at,0.153248113103859,2.57247027793925,6.10437683820006,2.30999072677282e-07,5.28526004935717e-05,6.91532673682499,GDS5204,up
208833_s_at,-0.0751748382635295,3.25281157235747,-6.10433262634831,2.31033772619362e-07,5.28526004935717e-05,6.91518355183988,GDS5204,lo
